TIMESTAMP_START,TIMESTAMP_END,TA_ERA,SW_IN_ERA,LW_IN_ERA,VPD_ERA,PA_ERA,P_ERA,WS_ERA
200603280730,200603280800,-2.046,253.355,238.688,0.635,98.641,0,1.199
200603280800,200603280830,-1.271,317.651,238.688,0.918,98.647,0,1.17
200603280830,200603280900,-0.495,377.02,238.688,1.202,98.652,0,1.141
200603280900,200603280930,0.281,472.9,238.712,1.485,98.658,0,1.112
200603280930,200603281000,1.036,524.067,238.712,2.029,98.653,0,1.176
200603281000,200603281030,1.791,566.83,238.712,2.573,98.648,0,1.24
200603281030,200603281100,2.546,600.457,238.712,3.117,98.642,0,1.304
200603281100,200603281130,3.301,624.376,238.712,3.661,98.637,0,1.368
200603281130,200603281200,4.056,638.179,238.712,4.205,98.632,0,1.432
200603281200,200603281230,4.811,615.669,249.185,4.749,98.626,0,1.496
200603281230,200603281300,4.974,608.994,249.185,4.844,98.604,0,1.57
200603281300,200603281330,5.136,592.447,249.185,4.938,98.582,0,1.645
200603281330,200603281400,5.299,566.314,249.185,5.033,98.559,0,1.719
200603281400,200603281430,5.462,531.043,249.185,5.127,98.537,0,1.794
200603281430,200603281500,5.625,487.24,249.185,5.222,98.514,0,1.868
200603281500,200603281530,5.788,356.777,249.959,5.316,98.492,0,1.943
200603281530,200603281600,5.453,308.886,249.959,5.023,98.486,0,1.955
200603281600,200603281630,5.118,256.168,249.959,4.73,98.48,0,1.968
200603281630,200603281700,4.782,199.528,249.959,4.436,98.475,0,1.98
200603281700,200603281730,4.447,139.936,249.959,4.143,98.469,0,1.992
200603281730,200603281800,4.112,78.414,249.959,3.85,98.464,0,2.005
200603281800,200603281830,3.776,4.426,271.316,3.557,98.458,0,2.017
200603281830,200603281900,3.237,0,271.316,3.221,98.476,0,2.032
200603281900,200603281930,2.697,0,271.316,2.884,98.494,0,2.047
200603281930,200603282000,2.157,0,271.316,2.548,98.512,0,2.061
200603282000,200603282030,1.618,0,271.316,2.212,98.529,0,2.076
200603282030,200603282100,1.078,0,271.316,1.876,98.547,0,2.091
200603282100,200603282130,0.538,0,248.241,1.54,98.565,0,2.105
200603282130,200603282200,0.201,0,248.241,1.364,98.557,0,2.097
200603282200,200603282230,-0.137,0,248.241,1.187,98.548,0,2.089
200603282230,200603282300,-0.474,0,248.241,1.011,98.54,0,2.081
200603282300,200603282330,-0.812,0,248.241,0.835,98.532,0,2.073
200603282330,200603290000,-1.149,0,248.241,0.659,98.523,0,2.065
200603290000,200603290030,-1.487,0,241.623,0.482,98.515,0,2.056
200603290030,200603290100,-1.652,0,241.623,0.415,98.518,0,2.029
200603290100,200603290130,-1.817,0,241.623,0.347,98.521,0,2.002
200603290130,200603290200,-1.983,0,241.623,0.28,98.523,0,1.974
200603290200,200603290230,-2.148,0,241.623,0.212,98.526,0,1.947
200603290230,200603290300,-2.313,0,241.623,0.145,98.529,0,1.919
200603290300,200603290330,-2.478,0,239.201,0.077,98.532,0,1.892
200603290330,200603290400,-2.578,0,239.201,0.048,98.534,0,1.879
200603290400,200603290430,-2.677,0,239.201,0.019,98.537,0,1.866
200603290430,200603290500,-2.777,0,239.201,0,98.539,0,1.854
200603290500,200603290530,-2.876,0,239.201,0,98.541,0,1.841
200603290530,200603290600,-2.976,0,239.201,0,98.544,0,1.828
200603290600,200603290630,-3.076,46.449,239.035,0,98.546,0,1.816
200603290630,200603290700,-2.392,117.86,239.035,0.183,98.545,0,1.919
200603290700,200603290730,-1.709,187.821,239.035,0.463,98.544,0,2.022
200603290730,200603290800,-1.026,255.138,239.035,0.743,98.543,0,2.125
200603290800,200603290830,-0.343,318.658,239.035,1.023,98.541,0,2.228
200603290830,200603290900,0.34,377.297,239.035,1.303,98.54,0,2.331
200603290900,200603290930,1.023,484.367,240.797,1.583,98.539,0,2.434
200603290930,200603291000,1.711,536.142,240.797,1.977,98.508,0,2.474
200603291000,200603291030,2.399,579.389,240.797,2.371,98.477,0,2.513
200603291030,200603291100,3.087,613.37,240.797,2.765,98.447,0,2.553
200603291100,200603291130,3.775,637.506,240.797,3.159,98.416,0,2.593
200603291130,200603291200,4.463,651.384,240.797,3.553,98.385,0,2.633
200603291200,200603291230,5.152,643.708,248.365,3.947,98.355,0,2.672
200603291230,200603291300,5.518,636.665,248.365,4.192,98.317,0,2.689
200603291300,200603291330,5.884,619.373,248.365,4.437,98.28,0,2.705
200603291330,200603291400,6.25,592.13,248.365,4.681,98.243,0,2.721
200603291400,200603291430,6.616,555.404,248.365,4.926,98.206,0,2.737
200603291430,200603291500,6.982,509.826,248.365,5.17,98.169,0,2.754
200603291500,200603291530,7.348,362.309,258.642,5.415,98.132,0,2.77
200603291530,200603291600,7.162,314.02,258.642,5.209,98.106,0,2.772
200603291600,200603291630,6.977,260.88,258.642,5.003,98.081,0,2.773
200603291630,200603291700,6.791,203.799,258.642,4.796,98.055,0,2.775
200603291700,200603291730,6.605,143.757,258.642,4.59,98.029,0,2.777
200603291730,200603291800,6.42,81.781,258.642,4.384,98.003,0,2.779
200603291800,200603291830,6.234,4.941,262.362,4.178,97.977,0,2.78
200603291830,200603291900,5.775,0,262.362,3.918,97.989,0,2.848
200603291900,200603291930,5.317,0,262.362,3.657,98,0,2.916
200603291930,200603292000,4.859,0,262.362,3.397,98.012,0,2.984
200603292000,200603292030,4.4,0,262.362,3.137,98.023,0,3.053
200603292030,200603292100,3.942,0,262.362,2.877,98.034,0,3.121
200603292100,200603292130,3.483,0,266.506,2.617,98.046,0,3.189
200603292130,200603292200,3.344,0,266.506,2.517,98.041,0,3.185
200603292200,200603292230,3.205,0,266.506,2.416,98.037,0,3.181
200603292230,200603292300,3.066,0,266.506,2.316,98.032,0,3.177
200603292300,200603292330,2.927,0,266.506,2.216,98.028,0,3.174
200603292330,200603300000,2.788,0,266.506,2.116,98.023,0,3.17
200603300000,200603300030,2.649,0,280.533,2.016,98.019,0,3.166
200603300030,200603300100,2.582,0,280.533,1.919,97.999,0,3.15
200603300100,200603300130,2.514,0,280.533,1.822,97.979,0,3.135
200603300130,200603300200,2.447,0,280.533,1.725,97.959,0,3.119
200603300200,200603300230,2.38,0,280.533,1.628,97.939,0,3.103
200603300230,200603300300,2.312,0,280.533,1.532,97.919,0,3.088
200603300300,200603300330,2.245,0,305.624,1.435,97.899,0.799,3.072
200603300330,200603300400,2.173,0,305.624,1.312,97.872,0.799,3.056
200603300400,200603300430,2.102,0,305.624,1.19,97.845,0.799,3.041
200603300430,200603300500,2.03,0,305.624,1.068,97.818,0,3.025
200603300500,200603300530,1.958,0,305.624,0.945,97.791,0,3.009
200603300530,200603300600,1.887,0,305.624,0.823,97.764,0,2.993
200603300600,200603300630,1.815,26.741,305.229,0.701,97.738,0.123,2.978
200603300630,200603300700,2.073,64.063,305.229,0.903,97.721,0.123,2.986
200603300700,200603300730,2.33,100.62,305.229,1.106,97.704,0.123,2.994
200603300730,200603300800,2.588,135.788,305.229,1.308,97.687,0,3.002
200603300800,200603300830,2.845,168.965,305.229,1.511,97.67,0,3.01
200603300830,200603300900,3.103,199.585,305.229,1.713,97.654,0,3.018
200603300900,200603300930,3.36,250.047,317.061,1.916,97.637,0.471,3.026
200603300930,200603301000,3.716,276.455,317.061,2.001,97.609,0.471,2.983
200603301000,200603301030,4.071,298.502,317.061,2.087,97.582,0.471,2.941
200603301030,200603301100,4.427,315.811,317.061,2.172,97.555,0,2.898
200603301100,200603301130,4.783,328.087,317.061,2.257,97.528,0,2.856
200603301130,200603301200,5.139,335.121,317.061,2.343,97.501,0,2.813
200603301200,200603301230,5.494,373.559,308.308,2.428,97.473,0.333,2.771
200603301230,200603301300,5.807,369.435,308.308,2.507,97.432,0.333,2.707
200603301300,200603301330,6.119,359.405,308.308,2.586,97.391,0.333,2.643
200603301330,200603301400,6.432,343.641,308.308,2.665,97.35,0,2.579
200603301400,200603301430,6.744,322.415,308.308,2.745,97.309,0,2.515
200603301430,200603301500,7.057,296.09,308.308,2.824,97.267,0,2.451
200603301500,200603301530,7.369,175.151,320.685,2.903,97.226,0.037,2.388
200603301530,200603301600,7.294,151.97,320.685,2.791,97.2,0.037,2.359
200603301600,200603301630,7.219,126.468,320.685,2.679,97.174,0.037,2.33
200603301630,200603301700,7.144,99.081,320.685,2.567,97.147,0,2.302
200603301700,200603301730,7.068,70.28,320.685,2.456,97.121,0,2.273
200603301730,200603301800,6.993,40.556,320.685,2.344,97.095,0,2.245
200603301800,200603301830,6.918,5.164,319.738,2.232,97.069,0,2.216
200603301830,200603301900,6.74,0,319.738,2.048,97.072,0,2.221
200603301900,200603301930,6.561,0,319.738,1.864,97.075,0,2.226
200603301930,200603302000,6.382,0,319.738,1.68,97.079,0,2.231
200603302000,200603302030,6.204,0,319.738,1.496,97.082,0,2.236
200603302030,200603302100,6.025,0,319.738,1.312,97.086,0,2.241
200603302100,200603302130,5.847,0,342.492,1.128,97.089,0.321,2.246
200603302130,200603302200,5.738,0,342.492,0.939,97.049,0.321,2.201
200603302200,200603302230,5.629,0,342.492,0.751,97.009,0.321,2.155
200603302230,200603302300,5.52,0,342.492,0.563,96.969,0,2.11
200603302300,200603302330,5.411,0,342.492,0.374,96.929,0,2.064
200603302330,200603310000,5.302,0,342.492,0.186,96.889,0,2.019
200603310000,200603310030,5.193,0,349.659,0,96.849,1.678,1.973
200603310030,200603310100,5.343,0,349.659,0,96.768,1.678,2.155
200603310100,200603310130,5.494,0,349.659,0,96.687,1.678,2.336
200603310130,200603310200,5.644,0,349.659,0,96.606,0,2.518
200603310200,200603310230,5.794,0,349.659,0,96.525,0,2.699
200603310230,200603310300,5.944,0,349.659,0,96.444,0,2.881
200603310300,200603310330,6.095,0,352.302,0,96.363,2.211,3.062
200603310330,200603310400,6.068,0,352.302,0,96.319,2.211,3.015
200603310400,200603310430,6.042,0,352.302,0,96.275,2.211,2.967
200603310430,200603310500,6.016,0,352.302,0,96.231,0,2.919
200603310500,200603310530,5.989,0,352.302,0,96.187,0,2.871
200603310530,200603310600,5.963,0,352.302,0,96.143,0,2.824
200603310600,200603310630,5.937,5.7,341.834,0,96.099,2.045,2.776
200603310630,200603310700,5.624,12.985,341.834,0,96.094,2.045,2.523
200603310700,200603310730,5.311,20.12,341.834,0,96.089,2.045,2.271
200603310730,200603310800,4.999,26.982,341.834,0,96.084,0,2.018
200603310800,200603310830,4.686,33.454,341.834,0,96.078,0,1.765
200603310830,200603310900,4.374,39.425,341.834,0,96.073,0,1.513
200603310900,200603310930,4.061,73.333,338.146,0,96.068,0.709,1.26
200603310930,200603311000,4.106,80.986,338.146,0,96.084,0.709,1.158
200603311000,200603311030,4.151,87.372,338.146,0,96.099,0.709,1.056
200603311030,200603311100,4.196,92.382,338.146,0,96.115,0,0.954
200603311100,200603311130,4.241,95.929,338.146,0,96.13,0,0.852
200603311130,200603311200,4.285,97.955,338.146,0,96.146,0,0.75
200603311200,200603311230,4.33,116.18,335.871,0,96.161,0.321,0.648
200603311230,200603311300,4.049,114.887,335.871,0,96.19,0.321,0.957
200603311300,200603311330,3.768,111.769,335.871,0,96.22,0.321,1.267
200603311330,200603311400,3.488,106.88,335.871,0,96.249,0,1.577
200603311400,200603311430,3.207,100.305,335.871,0,96.278,0,1.886
200603311430,200603311500,2.926,92.156,335.871,0,96.307,0,2.196
200603311500,200603311530,2.645,42.929,328.432,0,96.337,0.394,2.506
200603311530,200603311600,2.189,37.287,328.432,0,96.414,0.394,2.764
200603311600,200603311630,1.733,31.082,328.432,0,96.491,0.394,3.022
200603311630,200603311700,1.278,24.419,328.432,0,96.568,0,3.28
200603311700,200603311730,0.822,17.414,328.432,0,96.646,0,3.538
200603311730,200603311800,0.366,10.186,328.432,0,96.723,0,3.796
200603311800,200603311830,-0.089,0.424,322.437,0,96.8,0.192,4.054
200603311830,200603311900,-0.287,0,322.437,0,96.877,0.192,4.038
200603311900,200603311930,-0.484,0,322.437,0,96.954,0.192,4.022
200603311930,200603312000,-0.681,0,322.437,0,97.031,0,4.005
200603312000,200603312030,-0.878,0,322.437,0,97.108,0,3.989
200603312030,200603312100,-1.075,0,322.437,0,97.185,0,3.973
200603312100,200603312130,-1.272,0,312.374,0,97.262,0.068,3.957
200603312130,200603312200,-1.391,0,312.374,0,97.34,0.068,3.875
200603312200,200603312230,-1.51,0,312.374,0,97.418,0.068,3.794
200603312230,200603312300,-1.629,0,312.374,0,97.496,0,3.712
200603312300,200603312330,-1.747,0,312.374,0,97.574,0,3.631
200603312330,200604010000,-1.866,0,312.374,0,97.652,0,3.55
200604010000,200604010030,-1.985,0,302.266,0.006,97.73,0.027,3.468
200604010030,200604010100,-2.079,0,302.266,0.028,97.778,0.027,3.361
200604010100,200604010130,-2.172,0,302.266,0.05,97.826,0.027,3.254
200604010130,200604010200,-2.266,0,302.266,0.073,97.874,0,3.146
200604010200,200604010230,-2.359,0,302.266,0.095,97.921,0,3.039
200604010230,200604010300,-2.453,0,302.266,0.117,97.969,0,2.932
200604010300,200604010330,-2.546,0,276.424,0.14,98.017,0.013,2.824
200604010330,200604010400,-2.686,0,276.424,0.137,98.059,0.013,2.726
200604010400,200604010430,-2.826,0,276.424,0.135,98.1,0.013,2.628
200604010430,200604010500,-2.965,0,276.424,0.133,98.142,0,2.529
200604010500,200604010530,-3.105,0,276.424,0.13,98.183,0,2.431
200604010530,200604010600,-3.245,0,276.424,0.128,98.225,0,2.333
200604010600,200604010630,-3.384,44.55,270.379,0.126,98.267,0,2.234
200604010630,200604010700,-3.201,97.07,270.379,0.246,98.317,0,2.136
200604010700,200604010730,-3.017,148.496,270.379,0.367,98.368,0,2.039
200604010730,200604010800,-2.834,197.947,270.379,0.488,98.419,0,1.941
200604010800,200604010830,-2.65,244.579,270.379,0.609,98.469,0,1.843
200604010830,200604010900,-2.466,287.595,270.379,0.73,98.52,0,1.745
200604010900,200604010930,-2.283,432.32,259.66,0.851,98.571,0,1.647
200604010930,200604011000,-1.854,476.911,259.66,1.057,98.577,0,1.601
200604011000,200604011030,-1.425,514.098,259.66,1.263,98.582,0,1.556
200604011030,200604011100,-0.996,543.246,259.66,1.469,98.588,0,1.511
200604011100,200604011130,-0.567,563.857,259.66,1.675,98.594,0,1.465
200604011130,200604011200,-0.138,575.581,259.66,1.881,98.6,0,1.42
200604011200,200604011230,0.291,633.664,239.05,2.087,98.606,0,1.374
200604011230,200604011300,0.528,626.549,239.05,2.207,98.576,0,1.406
200604011300,200604011330,0.765,609.551,239.05,2.327,98.547,0,1.438
200604011330,200604011400,1.002,582.964,239.05,2.446,98.518,0,1.47
200604011400,200604011430,1.24,547.244,239.05,2.566,98.488,0,1.502
200604011430,200604011500,1.477,503.005,239.05,2.686,98.459,0,1.534
200604011500,200604011530,1.714,327.605,247.681,2.806,98.43,0,1.565
200604011530,200604011600,1.48,284.843,247.681,2.609,98.424,0,1.537
200604011600,200604011630,1.246,237.825,247.681,2.413,98.418,0,1.508
200604011630,200604011700,1.012,187.357,247.681,2.216,98.413,0,1.479
200604011700,200604011730,0.778,134.303,247.681,2.019,98.407,0,1.45
200604011730,200604011800,0.544,79.573,247.681,1.822,98.402,0,1.421
200604011800,200604011830,0.31,3.803,279.286,1.625,98.396,0,1.392
200604011830,200604011900,-0.086,0,279.286,1.527,98.401,0,1.457
200604011900,200604011930,-0.482,0,279.286,1.429,98.406,0,1.521
200604011930,200604012000,-0.878,0,279.286,1.331,98.411,0,1.585
200604012000,200604012030,-1.274,0,279.286,1.233,98.417,0,1.649
200604012030,200604012100,-1.67,0,279.286,1.134,98.422,0,1.713
200604012100,200604012130,-2.066,0,296.234,1.036,98.427,0,1.778
200604012130,200604012200,-1.965,0,296.234,1.023,98.405,0,1.764
200604012200,200604012230,-1.865,0,296.234,1.011,98.383,0,1.751
200604012230,200604012300,-1.764,0,296.234,0.998,98.361,0,1.738
200604012300,200604012330,-1.664,0,296.234,0.985,98.34,0,1.725
200604012330,200604020000,-1.563,0,296.234,0.972,98.318,0,1.711
200604020000,200604020030,-1.463,0,306.165,0.959,98.296,0,1.698
200604020030,200604020100,-1.344,0,306.165,0.956,98.265,0,1.725
200604020100,200604020130,-1.225,0,306.165,0.952,98.234,0,1.751
200604020130,200604020200,-1.107,0,306.165,0.949,98.203,0,1.778
200604020200,200604020230,-0.988,0,306.165,0.945,98.172,0,1.805
200604020230,200604020300,-0.869,0,306.165,0.942,98.141,0,1.831
200604020300,200604020330,-0.75,0,310.986,0.938,98.11,0,1.858
200604020330,200604020400,-0.761,0,310.986,0.915,98.078,0,1.88
200604020400,200604020430,-0.772,0,310.986,0.891,98.045,0,1.903
200604020430,200604020500,-0.783,0,310.986,0.867,98.013,0,1.925
200604020500,200604020530,-0.793,0,310.986,0.843,97.98,0,1.948
200604020530,200604020600,-0.804,0,310.986,0.819,97.947,0,1.97
200604020600,200604020630,-0.815,20.165,296.294,0.796,97.915,0,1.993
200604020630,200604020700,-0.811,42.23,296.294,0.726,97.891,0,1.934
200604020700,200604020730,-0.807,63.832,296.294,0.657,97.868,0,1.875
200604020730,200604020800,-0.803,84.6,296.294,0.588,97.844,0,1.817
200604020800,200604020830,-0.799,104.18,296.294,0.518,97.82,0,1.758
200604020830,200604020900,-0.795,122.237,296.294,0.449,97.797,0,1.7
200604020900,200604020930,-0.791,150.952,306.487,0.379,97.773,1.312,1.641
200604020930,200604021000,-0.697,166.341,306.487,0.359,97.764,1.312,1.516
200604021000,200604021030,-0.603,179.169,306.487,0.339,97.754,1.312,1.39
200604021030,200604021100,-0.508,189.215,306.487,0.319,97.745,0,1.265
200604021100,200604021130,-0.414,196.308,306.487,0.299,97.735,0,1.14
200604021130,200604021200,-0.32,200.328,306.487,0.279,97.726,0,1.015
200604021200,200604021230,-0.225,135.149,310.352,0.259,97.716,1.472,0.89
200604021230,200604021300,-0.347,133.619,310.352,0.167,97.685,1.472,0.993
200604021300,200604021330,-0.468,129.996,310.352,0.075,97.653,1.472,1.095
200604021330,200604021400,-0.589,124.341,310.352,0,97.622,0,1.198
200604021400,200604021430,-0.711,116.752,310.352,0,97.591,0,1.301
200604021430,200604021500,-0.832,107.36,310.352,0,97.559,0,1.404
200604021500,200604021530,-0.953,43.302,313.679,0,97.528,0.786,1.507
200604021530,200604021600,-1.123,37.688,313.679,0,97.517,0.786,1.493
200604021600,200604021630,-1.292,31.517,313.679,0,97.506,0.786,1.479
200604021630,200604021700,-1.462,24.895,313.679,0,97.496,0,1.466
200604021700,200604021730,-1.631,17.935,313.679,0,97.485,0,1.452
200604021730,200604021800,-1.801,10.757,313.679,0,97.475,0,1.438
200604021800,200604021830,-1.971,0.642,307.728,0,97.464,0.178,1.424
200604021830,200604021900,-2.115,0,307.728,0,97.477,0.178,1.475
200604021900,200604021930,-2.26,0,307.728,0,97.49,0.178,1.526
200604021930,200604022000,-2.405,0,307.728,0,97.503,0,1.577
200604022000,200604022030,-2.55,0,307.728,0,97.517,0,1.627
200604022030,200604022100,-2.694,0,307.728,0,97.53,0,1.678
200604022100,200604022130,-2.839,0,312.656,0,97.543,0.012,1.729
200604022130,200604022200,-2.707,0,312.656,0,97.549,0.012,1.876
200604022200,200604022230,-2.575,0,312.656,0,97.555,0.012,2.023
200604022230,200604022300,-2.443,0,312.656,0,97.561,0,2.17
200604022300,200604022330,-2.311,0,312.656,0,97.567,0,2.316
200604022330,200604030000,-2.179,0,312.656,0,97.573,0,2.463
200604030000,200604030030,-2.047,0,307.886,0,97.579,0.031,2.61
200604030030,200604030100,-1.951,0,307.886,0,97.598,0.031,2.768
200604030100,200604030130,-1.855,0,307.886,0,97.617,0.031,2.927
200604030130,200604030200,-1.759,0,307.886,0,97.636,0,3.085
200604030200,200604030230,-1.662,0,307.886,0,97.656,0,3.244
200604030230,200604030300,-1.566,0,307.886,0,97.675,0,3.402
200604030300,200604030330,-1.47,0,261.688,0,97.694,0.028,3.561
200604030330,200604030400,-1.863,0,261.688,0,97.744,0.028,3.645
200604030400,200604030430,-2.256,0,261.688,0,97.794,0.028,3.729
200604030430,200604030500,-2.649,0,261.688,0.069,97.843,0,3.814
200604030500,200604030530,-3.041,0,261.688,0.137,97.893,0,3.898
200604030530,200604030600,-3.434,0,261.688,0.205,97.943,0,3.982
200604030600,200604030630,-3.827,67.408,228.363,0.274,97.993,0,4.067
200604030630,200604030700,-3.727,136.24,228.363,0.519,98.016,0,4.015
200604030700,200604030730,-3.626,203.612,228.363,0.764,98.04,0,3.964
200604030730,200604030800,-3.526,268.373,228.363,1.01,98.063,0,3.912
200604030800,200604030830,-3.425,329.414,228.363,1.255,98.087,0,3.86
200604030830,200604030900,-3.325,385.694,228.363,1.5,98.111,0,3.809
200604030900,200604030930,-3.224,525.068,210.294,1.746,98.134,0,3.757
200604030930,200604031000,-2.664,577.987,210.294,2.188,98.144,0,3.674
200604031000,200604031030,-2.103,622.071,210.294,2.629,98.154,0,3.591
200604031030,200604031100,-1.543,656.569,210.294,3.071,98.164,0,3.508
