TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,CO2_F_MDS,CO2_F_MDS_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20050216,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-15.087,-16.572,1.386,-13.179,1.511,-15.087,0.0,-16.572,1.386,0.0,-13.179,1.511,0.0,197.319,95.369,1.0,82.302,95.369,1.0,-9999,-9999,220.105,220.105,0.0,-9999,-9999,228.355,228.355,0.0,-9999,-9999,0.208,0.208,0.0,98.114,98.114,0.0,0.236,0.0,1.0,2.591,2.591,0.0,-9999,0.0,-9999,0.0,183.402625,1.0,-9999,-9999,-9999,1.0,32.2598,0.0,-9999,-9999,-9999,-9999,-9999,61.3754,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,27,21,0,0,-1.46979,0.0,-9999,-9999,-1.45803,0.0,-9999,-9999,-1.4687,0.0,0.0344731,-1.72772,-1.66375,-1.58815,-1.50597,-1.46979,-1.14377,-1.12501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.48888,2.70689,0.0,-9999,-9999,-1.32312,0.960515,0.0,-9999,-9999,-1.5179,2.45304,0.0,-9999,-9999,-1.25989,0.950611,0.0,-9999,-9999,-1.97993,-1.87034,-1.69165,-1.61273,-1.48888,-0.930358,-0.898213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.32312,-1.32312,-1.32312,-1.25989,-1.25989,-1.24293,-1.24293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46979,1.45803,1.4687,0.0344731,0.883903,1.14377,1.45803,1.50597,1.58815,1.6163,1.72772,0.211331,0.346502,0.145914,0.0178075,0.00905998,0.0231944,0.0456584,0.119641,0.211331,0.272387,0.340622,1.86934,1.86934,1.71423,0.15064,0.411483,0.479741,0.6505,2.00996,2.42827,2.4525,2.78697,-9999,-9999
20050217,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-21.035,-21.125,1.137,-20.919,1.563,-21.035,0.0,-21.125,1.137,0.0,-20.919,1.563,0.0,200.201,113.141,1.0,116.119,113.141,1.0,-9999,-9999,182.689,182.689,0.0,-9999,-9999,181.088,181.088,0.0,-9999,-9999,0.028,0.028,0.0,98.667,98.667,0.0,0.767,0.0,1.0,2.774,2.774,0.0,-9999,0.0,-9999,0.0,217.579166667,1.0,-9999,-9999,-9999,1.0,35.1892,0.0,-9999,-9999,-9999,-9999,-9999,98.6799,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,27,21,0,0,-1.12696,0.0,-9999,-9999,-1.05547,0.0,-9999,-9999,-1.3372,0.0,0.0542396,-2.01974,-1.74116,-1.65067,-1.23989,-1.12696,-1.09726,-0.839463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.990737,2.45243,0.0,-9999,-9999,-1.20847,0.897205,0.0,-9999,-9999,-0.905338,2.1132,0.0,-9999,-9999,-1.16079,0.84732,0.0,-9999,-9999,-2.55727,-2.08532,-1.93029,-1.18419,-0.990737,-0.976929,-0.498208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.24911,-1.20847,-1.20847,-1.16079,-1.16079,-1.16079,-1.15399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12696,1.05547,1.3372,0.0542395,0.839463,1.05547,1.09726,1.23989,1.56151,1.72506,2.01763,0.0922265,0.236201,0.0810258,0.0133801,0.000534082,0.00225934,0.00496207,0.0247307,0.133397,0.185679,0.232194,1.99284,1.99284,1.80754,0.1574,0.442955,0.514373,0.659724,2.13666,2.57979,2.59799,2.87074,-9999,-9999
20050218,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-19.918,-20.683,4.895,-18.936,4.207,-19.918,0.0,-20.683,4.895,0.0,-18.936,4.207,0.0,203.114,117.598,1.0,107.909,117.598,1.0,-9999,-9999,193.191,193.191,0.0,-9999,-9999,194.354,194.354,0.0,-9999,-9999,0.188,0.188,0.0,98.791,98.791,0.0,0.189,0.0,1.0,2.479,2.479,0.0,-9999,-9999,-9999,-9999,226.150604167,1.0,-9999,-9999,-9999,1.0,25.7039,0.0,-9999,-9999,-9999,-9999,-9999,104.24,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,27,21,0,0,0.251702,0.0,-9999,-9999,0.205054,0.0,-9999,-9999,0.239247,0.0,0.0261296,0.00365513,0.104079,0.116172,0.238982,0.347629,0.42019,0.509425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.42458,2.26343,0.0,-9999,-9999,2.38601,1.75812,0.0,-9999,-9999,-1.36916,2.07623,0.0,-9999,-9999,2.212,1.58701,0.0,-9999,-9999,-1.71418,-1.61127,-1.54214,-1.45334,-1.16294,-1.03864,-0.983066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.212,2.212,2.212,2.22454,2.38601,2.38601,2.62315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.251702,-0.205054,-0.239247,0.0261296,-0.509425,-0.4218,-0.40368,-0.238982,-0.120902,-0.104079,-0.00365502,0.124148,0.256918,0.0970684,0.0138395,0.00325028,0.009183,0.019339,0.04903,0.145097,0.201964,0.252559,2.04045,2.04045,1.84618,0.160474,0.454394,0.527254,0.667671,2.18647,2.64136,2.65666,2.91728,-9999,-9999
20050219,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-19.108,-19.254,1.799,-18.92,2.603,-19.108,0.0,-19.254,1.799,0.0,-18.92,2.603,0.0,206.056,146.805,1.0,126.735,146.805,1.0,-9999,-9999,184.887,184.887,0.0,-9999,-9999,183.864,183.864,0.0,-9999,-9999,0.124,0.124,0.0,98.921,98.921,0.0,0.112,0.0,1.0,1.603,1.603,0.0,-9999,0.0,-9999,0.0,282.316854167,1.0,-9999,-9999,-9999,1.0,32.2598,0.0,-9999,-9999,-9999,-9999,-9999,61.3754,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,27,21,0,0,-1.46979,0.0,-9999,-9999,-1.45803,0.0,-9999,-9999,-1.4687,0.0,0.0344731,-1.72772,-1.66375,-1.58815,-1.50597,-1.46979,-1.14377,-1.12501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.48888,2.70689,0.0,-9999,-9999,-1.32312,0.960515,0.0,-9999,-9999,-1.5179,2.45304,0.0,-9999,-9999,-1.25989,0.950611,0.0,-9999,-9999,-1.97993,-1.87034,-1.69165,-1.61273,-1.48888,-0.930358,-0.898213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.32312,-1.32312,-1.32312,-1.25989,-1.25989,-1.24293,-1.24293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46979,1.45803,1.4687,0.0344731,0.883903,1.14377,1.45803,1.50597,1.58815,1.6163,1.72772,0.12709,0.272385,0.0995002,0.0150302,0.00180075,0.00603424,0.0129369,0.0377831,0.153832,0.214123,0.267763,2.29263,2.29263,2.04813,0.176589,0.515607,0.595885,0.705067,2.44947,2.96147,2.96737,3.15261,-9999,-9999
20050220,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-10.921,-11.701,3.588,-9.919,1.539,-10.921,0.0,-11.701,3.588,0.0,-9.919,1.539,0.0,209.028,51.097,1.0,15.534,51.097,1.0,-9999,-9999,279.813,279.813,0.0,-9999,-9999,303.783,303.783,0.0,-9999,-9999,0.0,0.0,0.0,97.924,97.924,0.0,8.702,0.0,1.0,2.375,2.375,0.0,-9999,0.0,-9999,0.0,98.2626875,1.0,-9999,-9999,-9999,1.0,35.1892,0.0,-9999,-9999,-9999,-9999,-9999,98.6799,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,27,21,0,0,-1.12696,0.0,-9999,-9999,-1.05547,0.0,-9999,-9999,-1.3372,0.0,0.0542396,-2.01974,-1.74116,-1.65067,-1.23989,-1.12696,-1.09726,-0.839463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.990737,2.45243,0.0,-9999,-9999,-1.20847,0.897205,0.0,-9999,-9999,-0.905338,2.1132,0.0,-9999,-9999,-1.16079,0.84732,0.0,-9999,-9999,-2.55727,-2.08532,-1.93029,-1.18419,-0.990737,-0.976929,-0.498208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.24911,-1.20847,-1.20847,-1.16079,-1.16079,-1.16079,-1.15399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12696,1.05547,1.3372,0.0542395,0.839463,1.05547,1.09726,1.23989,1.56151,1.72506,2.01763,0.319485,0.41926,0.216524,0.0194174,0.0358053,0.0726772,0.094403,0.214472,0.32778,0.332178,0.412147,1.23043,1.23043,1.1741,0.107896,0.264609,0.311514,0.509607,1.33246,1.61424,1.63403,2.03249,-9999,-9999
20050221,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-12.092,-12.538,2.152,-11.565,1.982,-12.092,0.0,-12.538,2.152,0.0,-11.565,1.982,0.0,212.026,159.884,1.0,125.841,159.884,1.0,-9999,-9999,215.057,215.057,0.0,-9999,-9999,221.978,221.978,0.0,-9999,-9999,0.278,0.278,0.0,98.031,98.031,0.0,0.096,3.1,1.0,2.152,2.152,0.0,-9999,0.0,-9999,0.0,307.469729167,1.0,-9999,-9999,-9999,1.0,25.7039,0.0,-9999,-9999,-9999,-9999,-9999,104.24,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,26,22,0,0,0.251702,0.0,-9999,-9999,0.205054,0.0,-9999,-9999,0.239247,0.0,0.0261296,0.00365513,0.104079,0.116172,0.238982,0.347629,0.42019,0.509425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.48951,2.28247,0.0,-9999,-9999,2.28954,1.77442,0.0,-9999,-9999,-1.43195,2.09104,0.0,-9999,-9999,2.12343,1.60351,0.0,-9999,-9999,-1.79025,-1.68338,-1.61159,-1.51937,-1.21781,-1.08872,-1.03101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12343,2.12343,2.12343,2.1354,2.28954,2.28954,2.51589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.251702,-0.205054,-0.239247,0.0261296,-0.509425,-0.4218,-0.40368,-0.238982,-0.120902,-0.104079,-0.00365502,0.285868,0.399692,0.191569,0.0191586,0.0230326,0.0509037,0.0764593,0.196412,0.285868,0.3142,0.39291,2.41202,2.41202,2.14748,0.184818,0.543999,0.627967,0.729302,2.5749,3.11296,3.12178,3.28179,-9999,-9999
20050222,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-13.746,-14.842,2.012,-12.451,2.943,-13.746,0.0,-14.842,2.012,0.0,-12.451,2.943,0.0,215.051,115.841,1.0,89.599,115.841,1.0,-9999,-9999,229.204,229.204,0.0,-9999,-9999,239.849,239.849,0.0,-9999,-9999,0.27,0.27,0.0,98.805,98.805,0.0,0.231,0.5,1.0,0.977,0.977,0.0,-9999,0.0,-9999,0.0,222.770229167,1.0,-9999,-9999,-9999,1.0,32.2598,0.0,-9999,-9999,-9999,-9999,-9999,61.3754,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,26,22,0,0,-1.46979,0.0,-9999,-9999,-1.45803,0.0,-9999,-9999,-1.4687,0.0,0.0344731,-1.72772,-1.66375,-1.58815,-1.50597,-1.46979,-1.14377,-1.12501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.55783,2.7362,0.0,-9999,-9999,-1.24916,0.999496,0.0,-9999,-9999,-1.58797,2.47391,0.0,-9999,-9999,-1.18881,0.985797,0.0,-9999,-9999,-2.06778,-1.95397,-1.7684,-1.68645,-1.55783,-0.977832,-0.94445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.24916,-1.24916,-1.24916,-1.18881,-1.18881,-1.17262,-1.17262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46979,1.45803,1.4687,0.0344731,0.883903,1.14377,1.45803,1.50597,1.58815,1.6163,1.72772,0.244901,0.370247,0.166799,0.0182822,0.0157955,0.0363131,0.0597934,0.143285,0.244901,0.291054,0.363965,2.04639,2.04639,1.85695,0.161758,0.454597,0.528016,0.678757,2.19445,2.64914,2.66882,2.95331,-9999,-9999
20050223,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-14.303,-15.464,1.891,-12.93,2.961,-14.303,0.0,-15.464,1.891,0.0,-12.93,2.961,0.0,218.101,116.205,1.0,136.108,116.205,1.0,-9999,-9999,195.223,195.223,0.0,-9999,-9999,196.921,196.921,0.0,-9999,-9999,0.411,0.411,0.0,98.997,98.997,0.0,0.0,0.2,1.0,1.163,1.163,0.0,-9999,0.0,-9999,0.0,223.4705,1.0,-9999,-9999,-9999,1.0,35.1892,0.0,-9999,-9999,-9999,-9999,-9999,98.6799,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,26,22,0,0,-1.12696,0.0,-9999,-9999,-1.05547,0.0,-9999,-9999,-1.3372,0.0,0.0542396,-2.01974,-1.74116,-1.65067,-1.23989,-1.12696,-1.09726,-0.839463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.06493,2.46991,0.0,-9999,-9999,-1.11089,0.987991,0.0,-9999,-9999,-0.976247,2.12203,0.0,-9999,-9999,-1.06538,0.940236,0.0,-9999,-9999,-2.69172,-2.20161,-2.04062,-1.26583,-1.06493,-1.05059,-0.553458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.14968,-1.11089,-1.11089,-1.06538,-1.06538,-1.06538,-1.05889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12696,1.05547,1.3372,0.0542395,0.839463,1.05547,1.09726,1.23989,1.56151,1.72506,2.01763,0.231315,0.360336,0.158407,0.01804,0.0131719,0.0312141,0.0542297,0.133187,0.231315,0.283262,0.354222,2.09503,2.09503,1.90356,0.165991,0.464628,0.540041,0.698822,2.24767,2.71217,2.73508,3.03817,-9999,-9999
20050224,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-13.555,-14.1,3.071,-12.963,3.432,-13.555,0.0,-14.1,3.071,0.0,-12.963,3.432,0.0,221.175,143.622,1.0,100.325,143.622,1.0,-9999,-9999,227.434,227.434,0.0,-9999,-9999,237.613,237.613,0.0,-9999,-9999,0.305,0.305,0.0,98.492,98.492,0.0,0.0,0.0,1.0,0.765,0.765,0.0,-9999,0.0,-9999,0.0,276.1963125,1.0,-9999,-9999,-9999,1.0,25.7039,0.0,-9999,-9999,-9999,-9999,-9999,104.24,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25,23,0,0,0.251702,0.0,-9999,-9999,0.205054,0.0,-9999,-9999,0.239247,0.0,0.0261296,0.00365513,0.104079,0.116172,0.238982,0.347629,0.42019,0.509425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.47562,2.32841,0.0,-9999,-9999,2.11013,1.93539,0.0,-9999,-9999,-1.42063,2.13334,0.0,-9999,-9999,1.95654,1.75926,0.0,-9999,-9999,-1.79325,-1.67725,-1.60745,-1.50668,-1.24854,-1.11428,-0.998783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.95654,1.95654,1.95654,2.02642,2.11013,2.11013,2.32665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.251702,-0.205054,-0.239247,0.0261296,-0.509425,-0.4218,-0.40368,-0.238982,-0.120902,-0.104079,-0.00365502,0.25139,0.373283,0.171509,0.0182052,0.0181055,0.0405693,0.0635323,0.15957,0.25139,0.29344,0.36695,2.2386,2.2386,2.00741,0.173421,0.50265,0.58126,0.702068,2.39309,2.89339,2.89925,3.11074,-9999,-9999
20050225,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-12.101,-13.346,2.072,-10.747,1.368,-12.101,0.0,-13.346,2.072,0.0,-10.747,1.368,0.0,224.272,94.757,1.0,104.846,94.757,1.0,-9999,-9999,229.777,229.777,0.0,-9999,-9999,240.573,240.573,0.0,-9999,-9999,0.257,0.257,0.0,98.464,98.464,0.0,0.574,0.0,1.0,1.361,1.361,0.0,-9999,-9999,-9999,-9999,182.225520833,1.0,-9999,-9999,-9999,1.0,32.2598,0.0,-9999,-9999,-9999,-9999,-9999,61.3754,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25,23,0,0,-1.46979,0.0,-9999,-9999,-1.45803,0.0,-9999,-9999,-1.4687,0.0,0.0344731,-1.72772,-1.66375,-1.58815,-1.50597,-1.46979,-1.14377,-1.12501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.43823,2.72237,0.0,-9999,-9999,-1.39258,1.19445,0.0,-9999,-9999,-1.46958,2.44859,0.0,-9999,-9999,-1.33486,1.19089,0.0,-9999,-9999,-1.96857,-1.85021,-1.65722,-1.57199,-1.43823,-0.835027,-0.800311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.39258,-1.39258,-1.39258,-1.33486,-1.33486,-1.31937,-1.31937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46979,1.45803,1.4687,0.0344731,0.883903,1.14377,1.45803,1.50597,1.58815,1.6163,1.72772,0.28587,0.399515,0.191494,0.019153,0.0229155,0.0508259,0.076506,0.196372,0.28587,0.314061,0.392736,1.86001,1.86001,1.70964,0.150552,0.409216,0.477188,0.654698,2.00032,2.41726,2.44141,2.78671,-9999,-9999
20050226,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-14.814,-15.685,3.902,-13.868,3.391,-14.814,0.0,-15.685,3.902,0.0,-13.868,3.391,0.0,227.391,158.557,1.0,133.724,158.557,1.0,-9999,-9999,201.984,201.984,0.0,-9999,-9999,205.462,205.462,0.0,-9999,-9999,0.452,0.452,0.0,99.033,99.033,0.0,0.716,0.2,1.0,1.834,1.834,0.0,-9999,0.0,-9999,0.0,304.916604167,1.0,-9999,-9999,-9999,1.0,35.1892,0.0,-9999,-9999,-9999,-9999,-9999,98.6799,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25,23,0,0,-1.12696,0.0,-9999,-9999,-1.05547,0.0,-9999,-9999,-1.3372,0.0,0.0542396,-2.01974,-1.74116,-1.65067,-1.23989,-1.12696,-1.09726,-0.839463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.948189,2.44653,0.0,-9999,-9999,-1.23578,1.13602,0.0,-9999,-9999,-0.883507,2.11133,0.0,-9999,-9999,-1.16231,1.02954,0.0,-9999,-9999,-2.69386,-2.18415,-2.01672,-1.15712,-0.960825,-0.948189,-0.416257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.27289,-1.23578,-1.23578,-1.16231,-1.16231,-1.13376,-1.12755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12696,1.05547,1.3372,0.0542395,0.839463,1.05547,1.09726,1.23989,1.56151,1.72506,2.01763,0.222852,0.3505,0.154487,0.0174536,0.0136147,0.0316271,0.052947,0.128321,0.222852,0.27553,0.344553,2.38603,2.38603,2.12981,0.183518,0.537522,0.620757,0.731284,2.54816,3.08071,3.0882,3.27004,-9999,-9999
20050227,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9.465,-10.544,1.38,-8.293,1.706,-9.465,0.0,-10.544,1.38,0.0,-8.293,1.706,0.0,230.529,7.219,1.0,31.751,7.219,1.0,-9999,-9999,278.127,278.127,0.0,-9999,-9999,301.653,301.653,0.0,-9999,-9999,0.02,0.02,0.0,97.767,97.767,0.0,11.323,0.0,1.0,2.277,2.277,0.0,-9999,0.0,-9999,0.0,13.8833333333,1.0,-9999,-9999,-9999,1.0,25.7039,0.0,-9999,-9999,-9999,-9999,-9999,104.24,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25,23,0,0,0.251702,0.0,-9999,-9999,0.205054,0.0,-9999,-9999,0.239247,0.0,0.0261296,0.00365513,0.104079,0.116172,0.238982,0.347629,0.42019,0.509425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.47562,2.32841,0.0,-9999,-9999,2.11013,1.93539,0.0,-9999,-9999,-1.42063,2.13334,0.0,-9999,-9999,1.95654,1.75926,0.0,-9999,-9999,-1.79325,-1.67725,-1.60745,-1.50668,-1.24854,-1.11428,-0.998783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.95654,1.95654,1.95654,2.02642,2.11013,2.11013,2.32665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.251702,-0.205054,-0.239247,0.0261296,-0.509425,-0.4218,-0.40368,-0.238982,-0.120902,-0.104079,-0.00365502,0.357995,0.444482,0.242609,0.0203769,0.0468867,0.0922429,0.11246,0.235985,0.352211,0.357995,0.43694,0.24861,0.24861,0.273674,0.0323268,0.0507607,0.0610012,0.165266,0.273726,0.337268,0.339151,0.538325,-9999,-9999
